"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2024/11/28","PayPay GEO","-4928","PayPayカード","趣味・娯楽","映画・音楽・ゲーム","","0","Qw-MJsutn0NtusosPYuDd6lvs-gL7rNJsA0i-wC8DVc"
"1","2024/11/28","サトウアツシ","-2980","楽天カード","未分類","未分類","","0","b486I-fueyS5Chaba0ljA5snOw9ROhCpfQ4t95xsaQg"
"1","2024/11/28","東京電力 電気料金等","-9882","三井住友カード","水道・光熱費","電気代","","0","sQhIveyF1aBP_U-Rl2SYyz6oKGWYU6zZdYA9WwxPCvA"
"1","2024/11/28","セブン-イレブン/iD","-830","三井住友カード","食費","食料品","","0","q8d9yOlNOcK5qYPhwE-S6VfSrCcEKMHb4y2o4DUTz0U"
"1","2024/11/28","セブン-イレブン/iD","-821","三井住友カード","食費","食料品","","0","sbkL1gd0bPW3xFoz5jQ5hEnJNbDDBTXeNMp_q5aVLRQ"
"1","2024/11/28","GOOGLE *GOOGLE ONE (650-253-0000 )","-250","三井住友カード","通信費","情報サービス","","0","Q5cyOrXTAAnBMAGPYx02Hs6owxn6Ki484fr6ohDHzJ8"
"1","2024/11/28","振込IB2 スエタケ シユウヘイ","-20000","三菱UFJ銀行","未分類","未分類","","0","EpBIaZ7ReGW5gI6b067yAFdlRaB_EDkU5P8SQfeUpe0"
"1","2024/11/28","手数料","-220","三菱UFJ銀行","その他","雑費","","0","0gKTm0HebBpPzRs6gnCnKl7p_2okF_--pT3_pwQoQvs"
"1","2024/11/28","カードC1 セブンギンコウATM","50000","三菱UFJ銀行","未分類","未分類","","0","LgIV0bpl7Th6NxNlb8QsZBfu_tbYeMnuAY3eb5WEU_c"
"1","2024/11/28","振込1 スエタケ シユウヘイ","299560","三菱UFJ銀行","未分類","未分類","","0","loKer9OlmTJarqE-wt3qphbs4JIrSL1ikJ9tEeyARTY"
"1","2024/11/27","PayPay 珈琲館","-1590","PayPayカード","食費","カフェ","","0","0FqiRLEBZMB8uuVbCnUp9Juz-oskeCuGVC8tbBbcWI0"
"1","2024/11/27","ヨークマート 柳崎店/iD","-580","三井住友カード","食費","食料品","","0","l3nv7RAKcr6t7ZKJ99KMtOdSsPMereK0IdXiP7t_sKo"
"1","2024/11/27","コカ・コーラ Cmode 自販機/iD","-150","三井住友カード","食費","食料品","","0","mTdm3dDeoimWxVSrJSU3yTKk-oD6_QRfzsg510zasLA"
"1","2024/11/27","UDEMY (UDEMY.COM )","-1300","三井住友カード","未分類","未分類","","0","jdVyg8rNu-HGFIqNBYOz-GTyIgOSbeDYKgAyyCEWsKA"
"1","2024/11/27","ソフトバンクワイモバイルまとめて支払い","-1026","三井住友カード","通信費","携帯電話","","0","u6Aomx1_jPRBE2wkSEV95-XhUNFch5MICuBWurevgXY"
"1","2024/11/26","PayPay 吉野家","-1204","PayPayカード","食費","食費","","0","5PICWRaSoaZCLD9EN3lFIZipi_LSHqeQXe4MpqWApZo"
"1","2024/11/26","セブン-イレブン/iD","-1655","三井住友カード","食費","食料品","","0","d566KtcFfbLhgteGmNp0RRkoui-w5_FzUGo9n6jeei0"
"1","2024/11/26","OPENAI *CHATGPT SUBSCR (SAN FRANCISCO)","-3133","三井住友カード","未分類","未分類","","0","HHe2-zum3g27X9jbncfRH23KMzwFxJnrAXsgf5Q2Xyw"
"1","2024/11/26","DCM/NFC","-6684","三井住友カード","未分類","未分類","","0","Hzf-xPukROJRdqE0p8o-eGXrPz___ZApCy8OpN-vLUs"
"1","2024/11/26","カードC1 セブンギンコウATM","-30000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","yJgaRWGksrfd1bmyskiGi0KcLITnpNVibtWj4c6gN9o"
"1","2024/11/25","ベストキツズプロジエクト","-14960","楽天カード","日用品","子育て用品","","0","-fgbWNYUIxPY7ejYEeI7k1ucUVB_0Ssao3JqD7syvow"
"1","2024/11/25","AmazonPay提携サイト","-15840","三井住友カード","教養・教育","書籍","","0","491XEaKBwlmkMMp3LoKiVqfaEaYseIuVhTi2zFBXDeI"
"1","2024/11/25","セブン-イレブン/iD","-1160","三井住友カード","食費","食料品","","0","5h9zsIrkYvwEsRbWg3VOPLQ_Go52RcFxYRBfvpLnN4Y"
"1","2024/11/25","セブン-イレブン/iD","-1321","三井住友カード","食費","食料品","","0","Icd9I5kam0eXBWI_xRAIBYy4vUXC5W-GSCZGjiilIsQ"
"1","2024/11/25","セブン-イレブン/iD","-180","三井住友カード","食費","食料品","","0","Ae8dpU25MD8GO-n81_Am5RlIPx_WgQ3t3bAAx5u9ntg"
"1","2024/11/25","セブン-イレブン/iD","-1279","三井住友カード","食費","食料品","","0","nNaufSCXcs2o1qpYynHfrQIwKhG-aGCr6ew7qrz5QoA"
"1","2024/11/24","PayPay ドラッグストアセキ","-2024","PayPayカード","日用品","ドラッグストア","","0","SdY4VTFgP1GunKQgnfBPf48My5_56que-mG5JVYKZoc"
"1","2024/11/24","PayPay パン工房風見鶏","-3190","PayPayカード","未分類","未分類","","0","nvYy_9hBRThfBdr4YKxuKt5Kzd28hyqOoS-XCcE2ujQ"
"1","2024/11/24","マイニンテンドーストア","-2426","三井住友カード","趣味・娯楽","映画・音楽・ゲーム","","0","bGjWoAevEinFRRl_66r-fgQGcD9oc5Quot9gq0eTWmk"
"1","2024/11/24","マコなり社長","-3000","三井住友カード","教養・教育","その他教養・教育","","0","dmlhPwcHF6U_uZ5boUcX6kPGLNl7_3OtxgttO6MeevQ"
"1","2024/11/24","マイニンテンドーストア","-2456","三井住友カード","趣味・娯楽","映画・音楽・ゲーム","","0","eM_p-2_fMU-xEgByUS-b6hcz_oYlAOSJfxi1p9Q-isg"
"1","2024/11/24","ナビパーク","-600","三井住友カード","自動車","駐車場","","0","ciFGLAJUeUxn5hyFsUV5cS3_5gfvgOUmDMcD4w8o2Jk"
"1","2024/11/23","ツタヤレイクタウン","-10940","三井住友カード","趣味・娯楽","映画・音楽・ゲーム","","0","_cgrbMTydN2diQ0rIhjueh5dbTqe9oZaE_B3wr4tEdc"
"1","2024/11/23","レイクタウンkaze/iD","-1696","三井住友カード","未分類","未分類","","0","8Bdf3qS_1yBSqiMNLOO3vztCnnpPt_MdpdN6T0Den4Q"
"1","2024/11/23","ヨークマート 柳崎店/iD","-580","三井住友カード","食費","食料品","","0","8iM-ZWDUEV0PiRU34-ifjdasrEDhiX7L_BIrn0JhE_g"
"1","2024/11/23","セブン-イレブン/iD","-5088","三井住友カード","食費","食料品","","0","uAmOvkwfPMQRN1MIUdWwTkNWHky9UCrH0c1ReZRzjTo"
"1","2024/11/23","コカ・コーラ Cmode 自販機/iD","-150","三井住友カード","食費","食料品","","0","NrpmYO2VtelIL_pPhgAc1mIg-fz9IjcXAwm-VMePXRU"
"1","2024/11/23","マクドナルドモバイルオーダー/AP","-490","三井住友カード","食費","外食","","0","A3haRzktkx38OciMQOt3S6gfmxtGnGqzaAOXriwTC1c"
"1","2024/11/23","ENEOS-SS","-3000","三井住友カード","自動車","ガソリン","","0","Bvtii-9XwKzSPeLJuCUQCCT7be0kcOw79lV3OybnqF4"
"1","2024/11/22","セブン-イレブン/iD","-492","三井住友カード","食費","食料品","","0","nHh7kjKp40QxG7VQpIbDJGGMYiqcY4u5s7h-HvKBiyY"
"1","2024/11/22","セブン-イレブン/iD","-1160","三井住友カード","食費","食料品","","0","9KBwQ88iVsWCgYSTf_kdItmrqU-SDt3I934GsJxnss0"
"1","2024/11/22","ネツトフリツクス","-1590","三井住友カード","未分類","未分類","","0","zy5fty-YGEiwAhjkuoCA5oXbwQrIbDTiFRllhAGyWoU"
"1","2024/11/21","ローソン/iD","-752","三井住友カード","食費","食料品","","0","I5WrOefO7zJQK5Sx5hCvx8XSTNITI_gcjiFv87-FKek"
"1","2024/11/21","おらが蕎麦 八重洲地下街南口店/iD","-1150","三井住友カード","食費","食費","","0","zLue2aNi0YF7hyx6L_yAwprca_dqTTyGe5cC1xGnLdo"
"1","2024/11/21","ファミリーマート/iD","-209","三井住友カード","食費","食料品","","0","Yse6TIwBHjVxn0d8rrzWNc-GHjkiGTMElUTlD_TRShw"
"1","2024/11/21","コカ・コーラ Cmode 自販機/iD","-150","三井住友カード","食費","食料品","","0","RQJGUkWKnx9mypZP_0eTXtqOx5tNLxDdPltuf7ZPPzY"
"1","2024/11/21","コカ・コーラ Cmode 自販機/iD","-180","三井住友カード","食費","食料品","","0","DnCMsJ4pSSbNvWTyOLH2Ot0ywm-hABt4G3wtF7-Q02w"
"1","2024/11/21","モバイルSuica(Apple)","-2000","三井住友カード","通信費","その他通信費","","0","wvDTSNLZvKo9ISIcK6ktwK3Wob0x8cCgy29Ph8vi25E"
"1","2024/11/21","ザパ―クニホンバシ3チヨウメ","-3600","三井住友カード","未分類","未分類","","0","oaZp11KYOUeCbG9L3Vc4xqm18CbjXWKRpbWKNePphNw"
"1","2024/11/20","ローソン/iD","-969","三井住友カード","食費","食料品","","0","WZ3yfMfUEbX2hrlZFulInVyhlE4v-o3pW2cxyN5VgLs"
"1","2024/11/20","ファミリーマート/iD","-311","三井住友カード","食費","食料品","","0","CtcYmTyqjMRk4_ERuSHCLI0UnTPQa15CszpZuJr7rvc"
"1","2024/11/20","焼肉食堂まんぷく川口道合店/iD","-3025","三井住友カード","食費","外食","","0","ZinPOs61U5CtQRv64tEDajgyeTg6TPCr34aFDfidUZ4"
"1","2024/11/20","株式会社kubell","-924","三井住友カード","未分類","未分類","","0","7-RPRrWJpXwC_kjzGzSkx9vGm14Ln-Ij1vkOQCtVIJA"
"1","2024/11/20","GOアプリ(乗車料金)大宮タクシ-イ-","-5400","三井住友カード","交通費","タクシー","","0","zI02lpxi8YJ1ord3RipuFyNHSsscm98iTGQ1is3ijtA"
"1","2024/11/19","コメダ珈琲店 浦和松木店/iD","-1650","三井住友カード","食費","カフェ","","0","kQMPCcHDB9a3G33WR94-tR7Wx6VJd6eWOmNks73g_JM"
"1","2024/11/19","ファミリーマート/iD","-180","三井住友カード","食費","食料品","","0","QeIHwHeSYlpW65U-9IKezZPXnia_zFOXgDg1QdJYa_U"
"1","2024/11/19","ファミリーマート/iD","-750","三井住友カード","食費","食料品","","0","Q5Sc8-tBSJAl53BRUdejPw-Ql5g1pSaNrhP98_Rpn30"
"1","2024/11/18","割引","64","Amazon.co.jp","未分類","未分類","","0","D4OcEccEaAgBns3hrk0XvH3IiSb_zx084JOszGa8nqs"
"1","2024/11/18","キリン 自然が磨いた天然水 ラベルレス 水 2リットル 9本 国産 天然水 ミネラルウォーター ペットボトル 軟水 販売: Amazon.co.jp","-1282","Amazon.co.jp","未分類","未分類","","0","50eaEVYGEpuXuiWnZ7ptmZGfgc7l6gp6ZQM3INBax40"
"1","2024/11/18","【任天堂ライセンス商品】貼りやすい有機EL 反射防止フィルム""ピタ貼り"" for Nintendo Switch(有機ELモデル)【Nintendo Switch 有機ELモデル専用】 販売: Amazon.co.jp","-1627","Amazon.co.jp","未分類","未分類","","0","qttF6R4zGGHVrF0K06iowO2k6ixIB3J9BjHMrDtDwSY"
"1","2024/11/18","PayPay マツモトキヨシ","-2230","PayPayカード","日用品","ドラッグストア","","0","9ofpFfx40xaQEnYA13cpqWM3bVIMqAsaRbV20MRU3t4"
"1","2024/11/18","PayPay イオンリテール","-7724","PayPayカード","日用品","日用品","","0","h6S672sN_bhCCjhi_4ZENTkdDX_Zxe7tCtfzfl57Zl4"
"1","2024/11/18","イオン 浦和美園/iD","-734","三井住友カード","日用品","日用品","","0","5rkCUmIvi_ygCClsDElwqa-AnXk_NZHXCTeJ7EEYnBU"
"1","2024/11/18","イオン 浦和美園/iD","-833","三井住友カード","日用品","日用品","","0","D7kIvnQbTcKILph20KalmAEeXUad0W39gBABSnRD6lQ"
"1","2024/11/18","iD/日高屋 大和田店 /iD","-1310","三井住友カード","未分類","未分類","","0","O1YCLRdZ0avA67gFwVhn3qFewdfUQcWgrZ5BszpTp7Y"
"1","2024/11/18","ファミリーマート/iD","-720","三井住友カード","食費","食料品","","0","edgp2JiXBc5CI2L12uVieKJJyvhHDEuI3ICvsrvYPGs"
"1","2024/11/18","ENEOS-SS","-3000","三井住友カード","自動車","ガソリン","","0","eY39pvuZcwemkGjmkgRkN9xaJ_C0QjHOw84DYq1QkrM"
"0","2024/11/18","AMAZON.CO.JP","-1627","三井住友カード","教養・教育","書籍","","1","TuGT1BaMYWc6JWSSmwOsPyZWA4ADFaxlZE2Gk0mrpzA"
"0","2024/11/18","AMAZON.CO.JP","-1218","三井住友カード","教養・教育","書籍","","1","4DUrR0_7q3W8JN5plB3V9ok9wd7ogCMPuBeGiJFFTks"
"1","2024/11/17","PayPay ベイクショップ・ベルリーナ","-1868","PayPayカード","未分類","未分類","","0","Tw99ojLU_-ug7UDdqbTjAJcCG2Jstsp5x2DfhYCbTBk"
"1","2024/11/17","セブン-イレブン/iD","-2209","三井住友カード","食費","食料品","","0","D3ON7D9O5k9Gk_YIpUlMSdnRmx4e5WFXxoj02uU4qW8"
"1","2024/11/17","飲料自販機/iD","-150","三井住友カード","食費","食料品","","0","ABt9D7esfMNFelGxUUAcDXN5JMPGCKGKGX--adXrw9E"
"1","2024/11/17","飲料自販機/iD","-180","三井住友カード","食費","食料品","","0","dS-wNjWVccCoqiFY8Tm80TQBguYAcjE2qycTUBJDwZM"
"1","2024/11/17","飲料自販機/iD","-180","三井住友カード","食費","食料品","","0","QpNGR548-26UBdHXszqc7OZPrEi1tUJkQbRa6Izq070"
"1","2024/11/17","プレミアムウオ―タ―","-3974","三井住友カード","食費","食費","","0","1uG0RoB55kp2a-Ab5U0UraudYzCxDb6S1gqmrYyROC4"
"1","2024/11/17","7669 業務スーパー浦和花月店","-3016","三井住友カード","食費","食料品","","0","D-QeFotVlvBdJiFqyeRqgCpvg64oYQPyxDNYCv-S6Yo"
"1","2024/11/17","マイニンテンドーストア","-2550","三井住友カード","趣味・娯楽","映画・音楽・ゲーム","","0","XDEKHXI_1VNI6ZZPhUUr4WCg8tGLRoowEkMp3DoMPEc"
"1","2024/11/17","インスタ研究室","-980","三井住友カード","未分類","未分類","","0","-pGnubyrFd2ZqBUjy1rBfTcIcIf1yeO5G0ESYAoYlRU"
"1","2024/11/16","PayPay 大丸東京店","-308","PayPayカード","衣服・美容","衣服","","0","Gn8aXTDN2TRI3NnTsqhfoeYcXXjo6Cmopgj8gxDnCvM"
"1","2024/11/16","PayPay SPACE&CAFE BA","-600","PayPayカード","未分類","未分類","","0","1tO75n_CaqGEXDZ09okx3T-g2-oFWdSDjQtGHZYyde4"
"1","2024/11/16","PayPay うなぎ 焼鳥 五反田 う福","-2563","PayPayカード","食費","外食","","0","S5AXe3xjLULvyvHRuxFbXhZ2FmvS7zImurgRAeKh5lI"
"1","2024/11/16","アツプシ―デイジ―","-18700","三井住友カード","未分類","未分類","","0","JPTQe7jtjkffD4z4QT4d7Dm1mjE-0u__mP_S6eO6vCk"
"1","2024/11/16","ローソン/iD","-456","三井住友カード","食費","食料品","","0","gtnvMDKzzz4DjJNK8xUtI14rBTN_SWjGAczoGCHAKwk"
"1","2024/11/16","ファミリーマート/iD","-149","三井住友カード","食費","食料品","","0","qnZyzxiqYQZ2W8wWuaJ-f7jba68IenQLXKaeZ-D-uGY"
"1","2024/11/16","コカ・コーラ Cmode 自販機/iD","-150","三井住友カード","食費","食料品","","0","AIg5nOqIAn_exrHW-j--Jaz5JCQigxL6A06SweMMwFg"
"1","2024/11/16","モバイルSuica(Apple)","-2000","三井住友カード","通信費","その他通信費","","0","q0yfPT_7gBtf7CHLlZyQ8oQb6iclMkb229VMnYREO0A"
"1","2024/11/16","株式会社Luup","-405","三井住友カード","未分類","未分類","","0","8QuwIY3mqIbLXWfci5GVna3QrjKStSnmgcQ4peAO1k0"
"1","2024/11/16","株式会社Luup","-165","三井住友カード","未分類","未分類","","0","p6WUUrXwa8i20x3vzAGD2nQSLA_Hk5c_KCwkPevDqx8"
"1","2024/11/15","まいばすけっと品川西五反田2丁目/iD","-205","三井住友カード","食費","食料品","","0","2CqyRWH142MSjgch7Rk4c4kWSG0wKqGgawp3AXT9kis"
"1","2024/11/15","ファミリーマート/iD","-1489","三井住友カード","食費","食料品","","0","QUQNvlOkMMi3-Vj-Z_Nh0KEc7mPAcz-op6_P1FWpB5Q"
"1","2024/11/15","首都高鹿浜橋第二(下)入口","-500","三井住友カード","未分類","未分類","","0","dkEKPrGcF-mbmx1jnvSivStrp0nmK3Jbw4niLpRaTD4"
"1","2024/11/15","コバヤシシヨクドウ","-4200","三井住友カード","未分類","未分類","","0","yiMR3k1LJzj707rAAX4psIp_V4Z9LBDdkhIIZHjZsds"
"1","2024/11/15","ENEOS-SS","-5552","三井住友カード","自動車","ガソリン","","0","Aohb3kFL023GWfaVvU_JpgRd44SMJsb0skbw6wosuOo"
"1","2024/11/14","イオンスタイル川口/iD","-2178","三井住友カード","日用品","日用品","","0","yHnu33f7E3k4PtIwaq5XfzMiuQeAsPtM4Vzm4pMQLkc"
"1","2024/11/14","イオンモール川口/iD","-1280","三井住友カード","日用品","日用品","","0","j1PYSjsWm8JOhHc9L6bKEO2bAl5kQBfClmuKYGZ76d0"
"1","2024/11/14","イオンモール川口/iD","-990","三井住友カード","日用品","日用品","","0","cBPPPiNiItkUPxqo98O1PKzRXYwx1m8paxjZmKa0Frc"
"1","2024/11/14","イオンモール川口/iD","-948","三井住友カード","日用品","日用品","","0","2mfwyALbgDcVJ8SqopVVFp0-2GpgJQ6M1TFraUzACDs"
"1","2024/11/14","イオンモール川口/iD","-803","三井住友カード","日用品","日用品","","0","7_Qc3d8WHHVNfe5g19W3Hq1oBlZIP5dn7l792swmgl4"
"1","2024/11/14","イオンモール川口/iD","-748","三井住友カード","日用品","日用品","","0","fIIeVLJmpxZQv1pmnDLt4UkWvOe0B2TnEpYzFusPDbo"
"1","2024/11/14","イオンモール川口/iD","-3520","三井住友カード","日用品","日用品","","0","rPPTurBZFG8XMPXX7-2pFJ3_ysej9fD4DXGHdi7RnTM"
"1","2024/11/14","イオンスタイル川口/iD","-483","三井住友カード","日用品","日用品","","0","V-p2Vbigeu-Klws2aPryVyKtEiYjrtGvXLFJFo3TIGE"
"1","2024/11/14","イオンスタイル川口/iD","-537","三井住友カード","日用品","日用品","","0","rT2wgQFYkAeeXZgEKsFixiXUeiBBpKWYSLX90XFOHzY"
"1","2024/11/14","イオンスタイル川口/iD","-1019","三井住友カード","日用品","日用品","","0","7V4A8W4gEE8kxuGp2OaMa5I5Z6lzBA0hCPitT1H2sBY"
"1","2024/11/14","セブン-イレブン/iD","-1160","三井住友カード","食費","食料品","","0","R5McZumnGVNVLFO7ji6yDwxbV1TfMpBzd_pKolYIL1M"
"1","2024/11/13","ローソン/iD","-580","三井住友カード","食費","食料品","","0","dRjvTN_UiFnqrqP5t9ZaQ4I--ZlNKYTpOjd8CX4BTTs"
"1","2024/11/13","セブン-イレブン/iD","-1547","三井住友カード","食費","食料品","","0","vEdmg0d49EQibz54WHiTmBknDcpXyhXH8XJzUt-LuOw"
"1","2024/11/13","モバイルSuica(Apple)","-1000","三井住友カード","通信費","その他通信費","","0","a0Q1onelO2mhlMiqDH8xZO3RAsCfmlPgRjZJM1l2fxM"
"1","2024/11/13","ZOOM.US 888-799-9666 (SAN JOSE )","-2338","三井住友カード","未分類","未分類","","0","hND3Z5vsDdiw7axJPPRh58aOjdlwtNhtbWUQ2ENp37g"
"1","2024/11/12","セブン-イレブン/iD","-1174","三井住友カード","食費","食料品","","0","QlzyGl8zU-er4Q_9Taq8pYEfOsJZO-dnVppqFQ1mMnE"
"1","2024/11/12","ドラフターズ","-2495","三井住友カード","未分類","未分類","","0","u-UEg4yLr_XxKwxill2VNaLoFz-ghcIvwo2pkVG03Eg"
"1","2024/11/12","サイゼリヤ/NFC","-2270","三井住友カード","未分類","未分類","","0","g7zy3pw16Uxp-W24uzB8tsMSl89b9xBuw2L9EyPEFQg"
"1","2024/11/12","かじ兵衛 大宮店/NFC","-2552","三井住友カード","未分類","未分類","","0","yN53_KLvcs3FJhS3WhvzvfTbhxoT4ctvW1vWs7WbO8s"
"1","2024/11/11","by Amazon 天然水 ラベルレス 500ml ×24本 富士山の天然水 バナジウム含有 水 ミネラルウォーター ペットボトル 静岡県産 500ミリリットル (Smart Basic) 販売: Amazon.co.jp","-1259","Amazon.co.jp","未分類","未分類","","0","m1LEbEnDsMk62fA5ekvyuleX0XeNhNefGSxe6EaU_GQ"
"1","2024/11/11","by Amazon 天然水 ラベルレス 500ml ×24本 富士山の天然水 バナジウム含有 水 ミネラルウォーター ペットボトル 静岡県産 500ミリリットル (Smart Basic) 販売: Amazon.co.jp","-1259","Amazon.co.jp","未分類","未分類","","0","mGz57p5HRHSX1-RzyyvB4hnpfhQpwvc2Ouw7xcoZa2k"
"1","2024/11/11","ナプラ HB ファンタスケア C シャンプー 4000ml レフィル 販売: ♪Cure♪","-4223","Amazon.co.jp","未分類","未分類","","0","lcPA453x6Ae-wUFtTGrrjc3wJN0A7SADv8UL0T6NHLM"
"1","2024/11/11","ナプラ HB ファンタスケア C トリートメント 3000g レフィル 販売: ♪Cure♪","-3700","Amazon.co.jp","未分類","未分類","","0","gJPzK9efvFGavBg8ip3iCzyZKwpV_jUrCcZGtF18gGw"
"1","2024/11/11","CLAUDE.AI SUBSCRIPTI利用国US","-3135","楽天カード","未分類","未分類","","0","vVEYMJ5sIOvzvUxoJHloIfgYlMEkYQ1YriIdvSjBJJQ"
"1","2024/11/11","大穴 八重洲店/iD","-2400","三井住友カード","未分類","未分類","","0","0iSVmOBiBW0J9dNbo64aGMkv1KD4UPB63t-WH-rmxEg"
"1","2024/11/11","セブン-イレブン/iD","-332","三井住友カード","食費","食料品","","0","k0XjtelfIJuT3QKlPOIBjHTMHG7ppnrG5XUMkvEhzYc"
"1","2024/11/11","ADOBE *ADOBE (ADOBE.LY/JPJP)","-7780","三井住友カード","その他","事業経費","","0","PXSTPkzLfEPnjvU7EXLFAA4DfEX6i-rbRhHmONjvcUE"
"1","2024/11/11","ニンテンドーEシヨツプ","-2400","三井住友カード","未分類","未分類","","0","YqyRXcImGUlfI8IpvvfkQWxSXhTG0WWydGVaQze2TBs"
"1","2024/11/11","ニンテンドーEシヨツプ","-102","三井住友カード","未分類","未分類","","0","p9fVX72kcQwdrGAIFTSbesRPkIUv7aC0p50EXX6oCqs"
"1","2024/11/11","ニンテンドーEシヨツプ","-205","三井住友カード","未分類","未分類","","0","2G8cf4T84yzS2Wz6Rdtr-pHcN8aFX2JZMK-RV0wJknA"
"1","2024/11/11","ドラフターズ","-5485","三井住友カード","未分類","未分類","","0","4I9rDBDyGoATRLq5bP8HjfN5A6nRZJoTF1fvsCcasHo"
"0","2024/11/11","AMAZON.CO.JP","-4223","三井住友カード","教養・教育","書籍","","1","1zqQH3u-kLOTKywCUvik99hgxT4Iq7svUhQunefNfHQ"
"0","2024/11/11","AMAZON.CO.JP","-3700","三井住友カード","教養・教育","書籍","","1","FtWDWQ7TWno7-6NsjjTUJeY97lFzKNUF9-FTH2zrS_s"
"0","2024/11/11","AMAZON.CO.JP","-1259","三井住友カード","教養・教育","書籍","","1","4YSFakwSYUyExmMGHY8OdMOr3VRiNhg2O2jWoioG0Yo"
"0","2024/11/11","AMAZON.CO.JP","-1259","三井住友カード","教養・教育","書籍","","1","ZZvBdH-DDrX7taJrUcY8xA4q0um_33dkbGurpE865NY"
"1","2024/11/11","振込IB1 アコム(カ","-85000","三菱UFJ銀行","未分類","未分類","","0","UEaL57ZPAfWte3Amston0UwsUHyuhwtmi-MrQWWcJRg"
"1","2024/11/10","PayPay 小江戸南古谷農園","-150","PayPayカード","未分類","未分類","","0","XG9hmriS295VAFCX-gftKpjZH2w9M_ONwAcqy4NorYg"
"1","2024/11/10","PayPay cafeプラグ","-200","PayPayカード","未分類","未分類","","0","YCeyUFmAc_PYy_f5wcMZpO_ZGnof-EjotqSjueX9bSY"
"1","2024/11/10","PayPay 小江戸南古谷農園","-400","PayPayカード","未分類","未分類","","0","oCP88oPAgxnEc54bNvPqhX9hp6gC9C9ifbYc0AQUakI"
"1","2024/11/10","PayPay glincoffee","-610","PayPayカード","未分類","未分類","","0","cp-dRF-pDv2kqhXZg4XS3Tep744Jl0hkySpzI_V8-T0"
"1","2024/11/10","PayPay 萩原商店","-800","PayPayカード","未分類","未分類","","0","CnXcKRKNQIUxEVAO-XKs_X9SjHqL8byRRqaw6jTSxRU"
"1","2024/11/10","パシオス南古谷店/iD","-12265","三井住友カード","衣服・美容","衣服","","0","ez4AC__mHz3dNRVdfLvcin0fOg59sYhm7cBV0Z1f5Ro"
"1","2024/11/10","SHOO・LA・RUEウニクス南古/iD","-16470","三井住友カード","未分類","未分類","","0","9xGN0DnTKSdrqz4vlkfQwuDOHGSUs7JeahT1-GTTXtk"
"1","2024/11/10","ヨークマート 柳崎店/iD","-213","三井住友カード","食費","食料品","","0","u7sykwt_mGJMekyuGYJcuO8HASAQjAHQExFdnhn6EK0"
"1","2024/11/10","マクドナルドモバイルオーダー/AP","-2500","三井住友カード","食費","外食","","0","cS7WVD2Lpu6yobqnK6QWFhJsTttE07RVd_Cj7QKg8d0"
