"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2024/04/28","ENEOS-SS","-2500","三井住友カード","自動車","ガソリン","","0","7DmoUOxfNCyvuFPnmFuTb2YmX8OFyIeXze3mM-nJhyA"
"1","2024/04/28","ニトリ","-16900","三井住友カード","特別な支出","家具・家電","","0","-aWEVOL-se8hrC2wFNGVDBmwPwrj2AaA-kjJr3hQ_6I"
"1","2024/04/28","振込IB2 スエタケ シユウヘイ","-20000","三菱UFJ銀行","未分類","未分類","","0","whvlg1aWk4wE7kxcfJlK4uYdcLHGqukvhnebq9nAoLI"
"1","2024/04/28","カードC1 セブンギンコウATM","-50000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","sONL20KMQuBd-uLLjTaA-gtGq9irIAvK2ZV82BobKWY"
"1","2024/04/27","【巻き爪のプロ監修】カンタン貼るだけ! 巻き爪テープ 40枚入 まきづめ 巻爪 まきつめ 爪テープ | yumegocochiLABO 販売: 【公式】yumegocochiLABO -30日間の返品・返金保証付き-","-998","Amazon.co.jp","未分類","未分類","","0","jlSHbNrdQB260OZ_0qVmIKc7uyxQzggD-mx4GQFhff8"
"1","2024/04/27","セブン-イレブン/iD","-580","三井住友カード","食費","食料品","","0","IFVk-2kHNfDKwXqFUTYqdw_Weu0ZixgEjwnHW8B965M"
"1","2024/04/27","コカ・コーラ Cmode 自販機/iD","-140","三井住友カード","食費","食料品","","0","qFquyaHVZ42sfES4q6XkvBZ-VQS74hOM42r0J9MzN4Q"
"1","2024/04/27","GOOGLE PLAY JAPAN","-250","三井住友カード","通信費","情報サービス","","0","cAnfrpuKlXcHpaTBb3GrLXduZAksdxQPv82cuA_aJF8"
"0","2024/04/27","AMAZON.CO.JP","-998","三井住友カード","教養・教育","書籍","","1","QXk3mtD2ZOrclMybPe-jdb9P6GlP0R8vVJAhpa0IlHw"
"1","2024/04/27","カ-ド","-30000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","Mjd9VEBxHli6KTrgpKUq8SCPWZQDLYxERb7lJpRgA3Y"
"1","2024/04/27","カ-ド","-30000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","_K6r7qb5VXtosswgEx_U6ZFlECyKUp9D4k0es8RcVBs"
"1","2024/04/26","APPLE COM BILL","-700","楽天カード","通信費","その他通信費","","0","6pR-cFQggQqoDNVkPiu84YOHoT1vGike3P84uW06TM4"
"1","2024/04/26","コカ・コーラ Cmode 自販機/iD","-140","三井住友カード","食費","食料品","","0","CvvCxQOXmegzt1AAJZ0fWyXVROy6f6UoebxrmNHUcII"
"1","2024/04/26","ソフトバンクワイモバイルまとめて支払い","-1026","三井住友カード","通信費","携帯電話","","0","q-6VL0gQsrYttKIoG5AlVyE2x-zk_Rypa0VJnDEbm1g"
"1","2024/04/26","カ-ド","300000","三菱UFJ銀行","未分類","未分類","","0","TsjzouSfmSrWFblNiRkOpM4-JrPoiAJIGG89WCgBp28"
"0","2024/04/26","口座振替3 ミツイスミトモカ-ド","-194764","三菱UFJ銀行","現金・カード","カード引き落とし","","1","t4sMEkPe-7qQF2PEWhAsru3iNR9g-Lo1ubD03oy_w10"
"1","2024/04/25","CINECE 爪ブラシ ネイルブラシ 手 洗う 爪の間 カラフル 全三色 6個セット (6.4cmx3.2cmx1.5cm) 販売: カイシンシャ(適格請求書発行事業者)","-459","Amazon.co.jp","未分類","未分類","","0","FQHwT3l7Ssa28oOQ3pFn43hOWc3lanMIWC1yZBLk528"
"1","2024/04/25","【巻き爪のプロ監修】爪垢取り&爪やすり ネイルケアセット【専用ケース付き】爪あか取り 爪ヤスリ 甘皮処理 販売: 【公式】yumegocochiLABO -30日間の返品・返金保証付き-","-990","Amazon.co.jp","未分類","未分類","","0","f8W4KXezndzUKu1dMIxsOxXOC6FKj1VVihUQ05UuYzU"
"1","2024/04/25","APPLE COM BILL","-2100","楽天カード","通信費","その他通信費","","0","OM4gRkBq7YwkThE5a_81XrsjN8N4jU1e5kPhs4U9JP4"
"1","2024/04/25","APPLE COM BILL","-3700","楽天カード","通信費","その他通信費","","0","o0QzE9o59xcY2jQEkMM8FR9C-kiRlrGtRpzZ7q20S4Y"
"1","2024/04/25","APPLE COM BILL","-1500","楽天カード","通信費","その他通信費","","0","gEcW1UeTJpp21RPI4YoPvpadHYkEfGuzzyO4YpoQS4I"
"1","2024/04/25","TWITTER PAID FEATURE利用国US","-980","楽天カード","未分類","未分類","","0","AA9LqiyaCHAAjL5EretCz1XCtIHKYGZx53hdL5jMtHU"
"1","2024/04/25","ファミリーマート/iD","-1160","三井住友カード","食費","食料品","","0","f8c8AdOHn2LSobBRKldyYDGLfH_pDAB94ladOSWP54U"
"1","2024/04/25","ココス/iD","-5247","三井住友カード","食費","外食","","0","9e746oPiLvNsFnNIOugTw22qzS-DYkP04QGN-9CP-bg"
"1","2024/04/25","コカ・コーラ Cmode 自販機/iD","-140","三井住友カード","食費","食料品","","0","_gUAaJve8SRNvSgVWgvO_w8VaplZ_GfJ38GNFZlHZHw"
"0","2024/04/25","AMAZON.CO.JP","-1449","三井住友カード","教養・教育","書籍","","1","uuixdWiI5LxMbgYOVYXTvhMIOsohqRk-xUA6tIj2URA"
"1","2024/04/24","APPLE COM BILL","-3000","楽天カード","通信費","その他通信費","","0","zYiSQhFgdQhhCnf_PRc1cW7RptCCvj-QV61pY1V0xIc"
"1","2024/04/24","APPLE COM BILL","-4500","楽天カード","通信費","その他通信費","","0","i8AosJyTwwTnk6Ybngx0Xw1mDQNYJtAy530LBZE9S08"
"1","2024/04/24","セブン-イレブン/iD","-1436","三井住友カード","食費","食料品","","0","IzZznwEscx-OzNRXfYoG3Vc5M0mB_CqcPHcb1uNOMks"
"1","2024/04/24","コメダ珈琲店","-3000","三井住友カード","食費","カフェ","","0","w-09OUGWn9cpQpwQijcvDBfpwIObqOWox71HLKc_5Kc"
"1","2024/04/24","オンライン決済 ST*マコなり社長","-3000","三井住友カード","未分類","未分類","","0","WJOuIC-ZYFHSh918wm6Tm1TLUZNIPIHwgJ7drvv6pJU"
"1","2024/04/23","APPLE COM BILL","-700","楽天カード","通信費","その他通信費","","0","iGkn_se2Hld7qA-hlLIeM1L6PcZzH_ObTuFNc2mt7dA"
"1","2024/04/23","APPLE COM BILL","-3800","楽天カード","通信費","その他通信費","","0","o_23tNaTkmZBDdo7wpOWckF069mqhx7LMwVRAZjV7_M"
"1","2024/04/23","リンガーハット 浦和中尾店/iD","-1480","三井住友カード","未分類","未分類","","0","Xb_4xb-zbOGEbeLg2-EHmelFjzbgjXoPdt2BzRZX9bg"
"1","2024/04/23","振込1 スエタケ シユウヘイ","81155","三菱UFJ銀行","未分類","未分類","","0","U_5sKLJvt28LN1q7FeVtdOLWlqlrpVckwJPZ4aVlRLI"
"1","2024/04/22","APPLE COM BILL","-1800","楽天カード","通信費","その他通信費","","0","aLD-CDuLNY85i0fqvT99E2aMwcQT_JnsErVoLe-RHlY"
"1","2024/04/22","APPLE COM BILL","-1500","楽天カード","通信費","その他通信費","","0","-AkOZnqultoBoyKfQfM469m7Rj8_Mew_mUb8nd0uksY"
"1","2024/04/22","APPLE COM BILL","-4500","楽天カード","通信費","その他通信費","","0","klEvrEVoPrMC_Hnp6SvICbdYK92_6LpvsFb1oj2B_Gc"
"1","2024/04/22","APPLE COM BILL","-960","楽天カード","通信費","その他通信費","","0","Afe_OmTbFitPv2n8mR43PhD8JBsEXE0q6jrW3grd7-E"
"1","2024/04/22","コメダ珈琲店 浦和松木店/iD","-1570","三井住友カード","食費","カフェ","","0","2ElDb-GpBVFCDY03BVB4hA5T2s6omXWRMw1VMihMbEw"
"1","2024/04/22","セブン-イレブン/iD","-1160","三井住友カード","食費","食料品","","0","RQwiFqsiOYJAy__DqQ_14Knk93u3G5W1JzAnBixhSKg"
"1","2024/04/22","PM *SHIJIESHU YUNSHUO (HONGKONG )","-3200","三井住友カード","未分類","未分類","","0","_URe80fTCJWf30pD5M_vSN1QDaoUao7DdF_Vp_FpDOY"
"1","2024/04/21","吉野家東浦和/iD","-1155","三井住友カード","食費","外食","","0","vsXpKNJJSBOpEcsRtxjGPvtVxNyrOqPmNKt8MMFzAq8"
"1","2024/04/21","コカ・コーラ Cmode 自販機/iD","-160","三井住友カード","食費","食料品","","0","_LNYFWrTPhJeugTtbBvVFURk15IQ6zv0ozfeBPIqO6Q"
"1","2024/04/21","ムジルシリヨウヒン","-5149","三井住友カード","日用品","日用品","","0","phlQmQMY5MPn8RS-DFsWUuhqTDn-kt8OMSrRHpULxOM"
"1","2024/04/20","ABOUTLIFECOFFEE/iD","-680","三井住友カード","未分類","未分類","","0","qpowAtE-iuSp8MycaGa1VsF2bgEqzk2pA8Xdyn8ZHmY"
"1","2024/04/20","ローソン/iD","-120","三井住友カード","食費","食料品","","0","eIsNfNDy0ZoK-ZEaykrFF0dUwXzzQsVsSBL21l6K7vw"
"1","2024/04/20","ファミリーマート/iD","-1160","三井住友カード","食費","食料品","","0","LLCNKcoZ1IYsH9hmyBeE1vJMjBRzTVPToO452_658hQ"
"1","2024/04/20","ファミリーマート/iD","-580","三井住友カード","食費","食料品","","0","6emvWkf9-4SAyBFRDy8Fqm2ctRce9aLwDdsLlyJSYCY"
"1","2024/04/20","ビーンズキッチン武蔵浦和/iD","-890","三井住友カード","未分類","未分類","","0","ZJbWw-O7txkktbos_w23Im5KRgfSG6zmPQ-IMzfh0PA"
"1","2024/04/20","セブン-イレブン/iD","-108","三井住友カード","食費","食料品","","0","X7kEpza4gGp7KmQ0ylkUASKPb6myvYRh2Y7CK3pQzj8"
"1","2024/04/20","タリーズコーヒー渋谷ソラスタ/iD","-540","三井住友カード","食費","カフェ","","0","QwdzUaP6jEG8-u7uFX-k8C9vuWA1Nj-hrt6SN5ovhus"
"1","2024/04/20","オンライン決済 ST*Chatwork株式会社","-924","三井住友カード","未分類","未分類","","0","3kqlBEP1qCqP25PFrUylDwuqgsrDMso7dMinBaRVCn0"
"1","2024/04/20","口座振替 RTK ペイペイ","-10000","三菱UFJ銀行","未分類","未分類","","0","_CtDiGvMXuttKuYIqoBKcDvZ4gUdewRcn23sVWe4sPo"
"1","2024/04/19","マクドナルド/iD","-840","三井住友カード","食費","外食","","0","lT2LeIopKEN6NvQvlFOsdM5-WLgGkweLDyyhaSU78lU"
"1","2024/04/19","コカ・コーラ Cmode 自販機/iD","-140","三井住友カード","食費","食料品","","0","1Jscof0He1g1rV3_c0G4Tsc84wjxX8vJRYxChYvU__M"
"1","2024/04/19","カ-ド","-30000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","FeP03uD72PWpxHplW0GYHGdM7z2jeGc69Tr3ju-pOWo"
"1","2024/04/18","MYHYLDZ 灰皿 ふた付き 大容量 おしゃれセラミック灰皿 蓋付き はいざら (円型) (ブラック) 販売: Putian city Licheng Hao fruit department store","-1390","Amazon.co.jp","衣服・美容","衣服","","0","JaXoEWqRw51K-FvFpakgjqLL5oxtlkpAGeLJkYjgvxA"
"1","2024/04/18","コメダ珈琲店 浦和松木店/iD","-1510","三井住友カード","食費","カフェ","","0","AvuLUDw0O0ces-R7jtZgdg9tNBzYXCX8YXsMXVu9LPs"
"1","2024/04/18","ファミリーマート/iD","-1160","三井住友カード","食費","食料品","","0","kr-_OAfpEyB2kNUKVGe4-8IAP47V3s00itoa_VPu1bs"
"0","2024/04/18","AMAZON.CO.JP","-1390","三井住友カード","教養・教育","書籍","","1","fqIGmBNAozQmxQOnFHudAfFMhBZeI-wV6Ygw-uXgXqY"
"1","2024/04/17","Magtame タイプcケーブル 磁石付き 自動収納 usb-c&usb-cケーブル60W PD対応 急速充電Type C to Type Cケーブル 二重ナイロンiPhone15/MacBook Pro/MacbookAir/iPad/Samsung/XperiaGalaxy等対応 (1m-ブラック) 販売: apauls","-749","Amazon.co.jp","未分類","未分類","","0","B2WB4vq3tI-GDqJF747cu3sTl9gcWL2nBcXgGkK5VUk"
"1","2024/04/17","APPLE COM BILL(ヘンサイヘンコウ","-4500","楽天カード","通信費","その他通信費","","0","NxyhGgsDFnlfA8BMsu_VKAMQts7ylr0vKoB0luOPnho"
"1","2024/04/17","APPLE COM BILL(ヘンサイヘンコウ","-700","楽天カード","通信費","その他通信費","","0","XIDYYqFqX3geOcQjp7q07F4ckIKKwcxRjje73D2wOkA"
"1","2024/04/17","セブン-イレブン/iD","-1160","三井住友カード","食費","食料品","","0","WNiDY_uNwNVPZ4eTWKyD2Va5BFnBawBPPESVBy-YpLU"
"1","2024/04/17","PM *SHIJIESHU YUNSHUO (HONGKONG )","-3200","三井住友カード","未分類","未分類","","0","Iv4HCvrPvzyfhDPcid00sy13w74fOtDnIaAMoGD-gG8"
"1","2024/04/17","オンライン決済 ST*インスタ研究室","-980","三井住友カード","未分類","未分類","","0","tXKxoQ2mRPBQzu_etBVaerFELDbT3E6UJhXUGVBx0eA"
"0","2024/04/17","AMAZON.CO.JP","-749","三井住友カード","教養・教育","書籍","","1","7eeXkG7lG9TFK5esOYUtI4AfHh3CSVSkBTyqp6tVLk8"
"1","2024/04/16","久兵衛屋/iD","-1331","三井住友カード","食費","外食","","0","m0Fgmvqm5TjW7yHoa4POsNdBNgAxFAo-LW9vrrBy6CU"
"1","2024/04/16","PM *SHIJIESHU YUNSHUO (HONGKONG )","-15800","三井住友カード","未分類","未分類","","0","-xSPd64IaN9p4DJ7IpjavS5oWPDMDSl2dc8CIjo16qY"
"1","2024/04/16","PM *SHIJIESHU YUNSHUO (HONGKONG )","-15800","三井住友カード","未分類","未分類","","0","hSp82hjDPFuJaJXG11TuIlVaX_aCZCymruXDbn2GM0c"
"1","2024/04/16","PM *SHIJIESHU YUNSHUO (HONGKONG )","-15800","三井住友カード","未分類","未分類","","0","eB51OkC2et6-_B-Cv2T9z9fT6JCbFIfAQCBrwjW1Ks4"
"1","2024/04/16","PM *SHIJIESHU YUNSHUO (HONGKONG )","-15800","三井住友カード","未分類","未分類","","0","lB1TFNgc-yHjt6omXrGJZxxN8U3vWBzwRE9P6bSgRNg"
"1","2024/04/16","PM *SHIJIESHU YUNSHUO (HONGKONG )","-15800","三井住友カード","未分類","未分類","","0","UfLt0ivywrzWZfz4fzlKplIPAgYf8Xcu-vFyLcRIFCQ"
"1","2024/04/16","PM *SHIJIESHU YUNSHUO (HONGKONG )","-3200","三井住友カード","未分類","未分類","","0","BLG3U0FNEPGogntkUut-GlPeaPZIdvQXxv8bGpmiWOw"
"1","2024/04/16","カインズホーム","-11014","三井住友カード","特別な支出","住宅・リフォーム","","0","sldI0WhwxhP_Xriop9edj6iSATGkY50pv5-gn7XeJT8"
"1","2024/04/15","Magtame タイプcケーブル 磁石自動収納 240W/5A急速充電 type-cケーブル QC4.0/PD3.1対応 usbc-usbcケーブル 金属製コネクタ 二重ナイロン iPhone15/MacBook/iPad/Samsung/Xperia Galaxy等対応(ブラック-1.5M) 販売: 道外小奎","-3000","Amazon.co.jp","未分類","未分類","","0","nRUBRxCWPsdfB0lWHGoTJQysQsPIF9ZyC2123XZr7dI"
"1","2024/04/15","[MOSHI MOSHI] パスケース カードケース 定期入れ ICカード ハムスター ハムケツ お尻 動物 アニマル 05:ブラック 販売: BleeeK","-1580","Amazon.co.jp","未分類","未分類","","0","fBANqggin6JUWBLoc9L9v02pR9G0uGRzGIK7F7uM82s"
"1","2024/04/15","ドラフタ-ズ (ヘンサイヘンコウ","-2495","楽天カード","未分類","未分類","","0","q0HegKhoD2M8MHz8KW442xrcQ-54FOK-zjjxv1CmJa4"
"1","2024/04/15","マンゴツリ-カフェ さいたま芝原/iD","-3140","三井住友カード","食費","カフェ","","0","6CAZxj6CQD9fxJSh4r1cDNKqcg1QcqpFrfjBYXQlUW8"
"1","2024/04/15","ファミリーマート/iD","-1160","三井住友カード","食費","食料品","","0","sJouYZ1OlLUSIJOeZteg6CX8mT7-dcJh50t0ZUGKM68"
"1","2024/04/15","PM *SHIJIESHU YUNSHUO (HONGKONG )","-8000","三井住友カード","未分類","未分類","","0","sI0qzFOqDKEJTHGbRoTf_600CLptx4WpRSdnGCD1ct4"
"1","2024/04/15","PM *SHIJIESHU YUNSHUO (HONGKONG )","-1600","三井住友カード","未分類","未分類","","0","PFGe0F2NpqAMa9YYpe4AEokuPXrgVVB8NdfNJFpVyXk"
"1","2024/04/15","PM *SHIJIESHU YUNSHUO (HONGKONG )","-3200","三井住友カード","未分類","未分類","","0","AMYn_IC7i9qLhVK-r3syONyf7IRmZX7XRRi-Afclkl8"
"1","2024/04/15","ソフトバンクM(03月分)","-1144","三井住友カード","通信費","携帯電話","","0","IoBlyBtDAFvLMTJGRRmTY97ktVumzzdYY0xI4gqrc3Y"
"0","2024/04/15","AMAZON.CO.JP","-1580","三井住友カード","教養・教育","書籍","","1","Af08ZZ3Wv14Wf82AW-c5A1gQKpUSmmcuGkTWxjNd4KY"
"0","2024/04/15","AMAZON.CO.JP","-3000","三井住友カード","教養・教育","書籍","","1","QsmYKYNnknDHXvL59uIUg0CFjLBeZQwKVqwPh6ejsRY"
"1","2024/04/15","カ-ド","159000","三菱UFJ銀行","未分類","未分類","","0","Xd31ruWkX0vmr0ZlrdLaX4LEc_k0wCO9XcY5MW-btH0"
"1","2024/04/14","セブン-イレブン/iD","-1160","三井住友カード","食費","食料品","","0","3WJWV0YY5-tesBCgRSwqyO4421CnuPg0G8jtsww9jao"
"1","2024/04/13","割引","80","Amazon.co.jp","未分類","未分類","","0","PfsrIiQpEW2orQUQubP0pv4DfSEMqQM-B-YehMOL9gI"
"1","2024/04/13","[LanFly] リールキーホルダー 丸 がかわい円型デザイン カラビナ付 キーリール 金属 伸縮自在の吊り下げ名札用 小 リール パスケース 名入れ ストラップ リール付 パスケース キー 鍵の紛失防止に-グレーベージュ イニシャルR 販売: LanFly直営店","-999","Amazon.co.jp","未分類","未分類","","0","UqzkrzvtkUm7DeShFDFZp0StF0JWnimPqIj-pEwatTc"
"1","2024/04/13","(株)シャトレーゼ/iD","-2036","三井住友カード","未分類","未分類","","0","j_3MVTqSEB1z78a8B4c_v0x80YjqqipPwf4XDkZlYXU"
"1","2024/04/13","PM *SHIJIESHU YUNSHUO (HONGKONG )","-1000","三井住友カード","未分類","未分類","","0","WkWBVk4zdcqTReQH7qBoy_RikGULXKk_Trl0kG8sJj0"
"1","2024/04/13","ZOOM.US 888-799-9666 (SAN JOSE )","-2338","三井住友カード","未分類","未分類","","0","4hRzChZdQSS14WYvxeZHHqOSclb7szDdu7zOqGFIgg0"
"0","2024/04/13","AMAZON.CO.JP","-919","三井住友カード","教養・教育","書籍","","1","Qz3LYNuZYpAjmhKRY_MItU6S6r_lM7WYs9LsRo_EguQ"
"1","2024/04/13","ニトリ","-1498","三井住友カード","日用品","日用品","","0","GVZb5In4THeFSNVOgp5WF3CHhjYEvZzIRh32FT_55gg"
"1","2024/04/12","丸亀製麺 さいたま道祖土/iD","-1250","三井住友カード","未分類","未分類","","0","dQ1AKw8iHGCwAFvGectWPAsKSqwQ7FS1KWQdU-t2oCI"
"1","2024/04/12","セブン-イレブン/iD","-1340","三井住友カード","食費","食料品","","0","mRXc0TQ44U7erfQ4K5Y9nSyjw-mwjY0wpeS2DN54kCk"
"1","2024/04/11","CLAUDE.AI SUBS(ヘンサイヘンコウ","-3132","楽天カード","未分類","未分類","","0","HKwLKb5b6O37c0jWuM5O7JHUjW5XhqFRqA0U_9UV8AU"
"1","2024/04/11","セブン-イレブン/iD","-580","三井住友カード","食費","食料品","","0","HOqetOt8DsqQFHw0p2DLOXKr1oaGNAcB7IPe13Ef0I4"
"1","2024/04/11","セブン-イレブン/iD","-338","三井住友カード","食費","食料品","","0","UBEIiIUAbC5a5LOCjy4woGG0VSxjt10fApo_3Yxa9Vk"
"1","2024/04/11","ADOBE *ADOBE (ADOBE.LY/JPJP)","-7780","三井住友カード","その他","事業経費","","0","qlq6j-N3p6l_2hvyw7O3NyUfm34t0Fvor7YPO9A-UFw"
"1","2024/04/10","ENEOS-SS (ヘンサイヘンコウ","-2500","楽天カード","自動車","ガソリン","","0","_nWHe2u6dUy7dk9W5rb3LbEGRQ3MlQIMzrpE6EuLAmA"
"1","2024/04/10","APPLE COM BILL(ヘンサイヘンコウ","-700","楽天カード","通信費","その他通信費","","0","AJ5FJWbg2W3ArzFccnzmQimhdcAJv4WLyhjRcqmjVaY"
"1","2024/04/10","APPLE COM BILL(ヘンサイヘンコウ","-2900","楽天カード","通信費","その他通信費","","0","Ubo1hdrNoukblkKHP13bnBGN_DAbLD2cscWKcdNgjXU"
"1","2024/04/10","こみや酒店/iD","-7149","三井住友カード","食費","食料品","","0","ah6e-GnZrkrSnRRR4bA2lpgnemKXdyufeL9up9mGEeQ"
"1","2024/04/10","セブン-イレブン/iD","-880","三井住友カード","食費","食料品","","0","u1CBch4An1JuTwNig6_BWcEvhw452X4fMdxS_utyhv8"
"1","2024/04/10","PM *SHIJIESHU YUNSHUO (HONGKONG )","-1600","三井住友カード","未分類","未分類","","0","0RFCe6CQ1iWcQGcpwOaeZ7ikRdk20dFjmQ1ne74W8J8"
"1","2024/04/10","手数料","-110","三菱UFJ銀行","その他","雑費","","0","m8A9DiSGNgYKaE6OUC0bcxrH6subDKPn3M3KwBRCOdk"
"1","2024/04/10","MICS リヨウギンコウ1250","-100000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","dREeZRjEvAF-BWU7a16dk_eqTrVdBohJ-6ZGbXniqUs"
"1","2024/04/10","振込1 カ)エスケ-コ-ム","100000","三菱UFJ銀行","未分類","未分類","","0","hJjIW-XCduQ6Wydqz0IYenFvxHGbfpmmqvIqKBxOceQ"
"1","2024/04/10","手数料","-220","三菱UFJ銀行","その他","雑費","","0","E1Fs-2A2UGQbBSIY8O4S_N4WHIw46fSJ_Dk-_nWJvC8"
"1","2024/04/10","カードC1 セブンギンコウATM","-200000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","GiIAK9riYIFFabyydb7fOOZDheUCEVZJrCTyUAbzzZ8"
"1","2024/04/10","振込1 カ)エスケ-コ-ム","200000","三菱UFJ銀行","未分類","未分類","","0","0PM5u78dJZH4CtV9RZrICVv0giWd1VRi9r4HRwgNaUk"
"1","2024/04/09","ドラフタ-ズ (ヘンサイヘンコウ","-5485","楽天カード","未分類","未分類","","0","IYGMa_D6hQ8TqQiEktUSmhE5K2LUCxFr9y74mjnVyto"
"1","2024/04/09","APPLE COM BILL(ヘンサイヘンコウ","-3160","楽天カード","通信費","その他通信費","","0","U-2yvON9OpFZeK3NbvR72arb4Y3i3YWAgqgwabWP05g"
"1","2024/04/09","ファミリーマート/iD","-1370","三井住友カード","食費","食料品","","0","drHzJ2YkQP7Bp4U4Z6k4cz1wRU2-fQwZTXRQ8wJ3xuI"
